name,last_commit,versions,n_notebook,n_notebook_parsed,n_python_file,n_python_file_parsed,import_counts,function_counts,contains_python_2,extracted_version,lockfile,has_version,has_imports,use_imports,include,user,repo,content,p_notebook_parsed,p_python_file_parsed,duplicated_repo
Avitia111/Predicting-Heart-Diesease,2023-11-30,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.2\n', 'extracted_version': '0.10.2'}]",0,0,0,0,{},{},False,0.10.2,requirements.txt,True,False,False,True,Avitia111,Predicting-Heart-Diesease,mixed,n/a,n/a,False
Prithviraj-007/DL-For-NLP,2024-05-09,"[{'file': 'LLAVA_VLM_FINETUNING/requirements.txt', 'version': 'nilearn==0.10.4\n', 'extracted_version': '0.10.4'}]",0,0,0,0,{},{},False,0.10.4,requirements.txt,True,False,False,True,Prithviraj-007,DL-For-NLP,mixed,n/a,n/a,False
jdkent/betaseriesAim1Analysis,2020-02-09,"[{'file': 'environment.yml', 'version': '  - nilearn\n', 'extracted_version': '0.0.0'}]",0,0,0,0,{},{},False,0.0.0,environment.yml,True,False,False,True,jdkent,betaseriesAim1Analysis,mixed,n/a,n/a,False
mi3nts/interactiveADELE,2023-11-12,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.0\n', 'extracted_version': '0.10.0'}]",0,0,2,2,{'image': 2},{'load_img': 2},False,0.10.0,requirements.txt,True,True,True,True,mi3nts,interactiveADELE,python,n/a,1.0,False
MartinSavc/3DUNetOvaryFollicleDetectionExt1Ext2,2021-12-28,[],0,0,6,6,"{'image': 6, 'nilearn_utils': 2}","{'new_img_like': 8, 'resample_to_img': 4, 'crop_img_to': 1, 'reorder_img': 1, 'check_niimg': 1, '_crop_img_to': 1}",False,n/a,n/a,False,True,True,True,MartinSavc,3DUNetOvaryFollicleDetectionExt1Ext2,python,n/a,1.0,False
alexander-koch/xmodality,2024-10-16,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}]",0,0,3,3,"{'plotting': 2, 'masking': 1}",{'plot_img': 12},False,0.0.0,requirements.txt,True,True,True,True,alexander-koch,xmodality,python,n/a,1.0,False
now-i-know-my-abcd/docs,2025-03-05,[],0,0,1,0,{},{},False,n/a,n/a,False,False,False,False,now-i-know-my-abcd,docs,mixed,n/a,0.0,False
MariaPdg/thesis-fmri-reconstruction,2022-05-21,"[{'file': 'environment.yml', 'version': '  - nilearn=0.6.2=pyh5ca1d4c_0\n', 'extracted_version': '0.6.2'}]",0,0,0,0,{},{},False,0.6.2,environment.yml,True,False,False,True,MariaPdg,thesis-fmri-reconstruction,mixed,n/a,n/a,False
mibur1/psy111,2025-04-01,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}]",2,2,0,0,{'datasets': 2},{'fetch_adhd': 2},False,0.0.0,requirements.txt,True,True,True,True,mibur1,psy111,notebook,1.0,n/a,False
mibur1/comet,2025-03-31,"[{'file': 'pyproject.toml', 'version': '>=0.10.2', 'extracted_version': '0.10.2'}]",3,3,4,3,"{'datasets': 4, 'signal': 2, 'maskers': 1, 'interfaces': 1}","{'fetch_abide_pcp': 3, 'clean': 2, 'fetch_atlas_aal': 1, 'fetch_atlas_basc_multiscale_2015': 1, 'fetch_atlas_destrieux_2009': 1, 'fetch_atlas_pauli_2017': 1, 'fetch_atlas_schaefer_2018': 1, 'fetch_atlas_talairach': 1, 'fetch_atlas_yeo_2011': 1, 'fetch_coords_power_2011': 1, 'fetch_coords_dosenbach_2010': 1, 'fetch_coords_seitzman_2018': 1, 'load_confounds': 1, 'NiftiSpheresMasker': 1, 'NiftiLabelsMasker': 1}",False,0.10.2,pyproject.toml,True,True,True,True,mibur1,comet,mixed,1.0,0.75,False
axiezai/pipetography,2022-05-20,"[{'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'environment.yml', 'version': '        - nilearn\n', 'extracted_version': '0.0.0'}]",4,1,1,1,"{'plotting': 2, 'image': 2}","{'new_img_like': 16, 'plot_img': 17}",False,0.0.0,environment.yml,True,True,True,True,axiezai,pipetography,mixed,0.25,1.0,False
sara-silvaad/GNN-BAA,2024-09-30,"[{'file': 'environment.yml', 'version': '      - nilearn==0.10.2\n', 'extracted_version': '0.10.2'}]",1,1,3,3,"{'plotting': 3, 'datasets': 2, 'surface': 2, 'connectome': 1}","{'nilearn': 1, 'plot_markers': 17, 'fetch_surf_fsaverage': 2, 'fetch_atlas_surf_destrieux': 1, 'load_surf_mesh': 2, 'ConnectivityMeasure': 1}",False,0.10.2,environment.yml,True,True,True,True,sara-silvaad,GNN-BAA,mixed,1.0,1.0,False
cnuzh/3D-DisAD,2024-11-13,"[{'file': 'requirements.txt', 'version': 'nilearn~=0.10.3\n', 'extracted_version': '0.10.3'}, {'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0,0,4,4,"{'image': 4, 'maskers': 2}","{'load_img': 4, 'new_img_like': 4}",False,0.10.3,requirements.txt,True,True,True,True,cnuzh,3D-DisAD,python,n/a,1.0,False
GuangqiWen/MVS-GCN,2022-10-13,[],0,0,1,1,"{'plotting': 1, 'datasets': 1, 'decomposition': 1, 'regions': 1, 'connectome': 1}","{'fetch_development_fmri': 1, 'DictLearning': 1, 'RegionExtractor': 1, 'ConnectivityMeasure': 1, 'find_probabilistic_atlas_cut_coords': 1, 'plot_connectome': 1}",False,n/a,n/a,False,True,True,True,GuangqiWen,MVS-GCN,python,n/a,1.0,False
Neurita/neuro_ansible,2018-11-22,"[{'file': 'roles/python_env_template/files/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'roles/nipy/files/requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'roles/neuro_pypes/files/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'Pipfile', 'version': None, 'extracted_version': None}, {'file': 'roles/nipy/files/Pipfile', 'version': 'nilearn = "">=0.4.1""\n', 'extracted_version': '0.4.1'}, {'file': 'roles/neuro_pypes/files/Pipfile', 'version': None, 'extracted_version': None}]",0,0,0,0,{},{},False,several_versions_detected,several_lockfile_detected,True,False,False,True,Neurita,neuro_ansible,mixed,n/a,n/a,False
Neurita/pypes,2018-10-23,"[{'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': None, 'extracted_version': None}, {'file': 'Pipfile', 'version': 'nilearn = ""~=0.4.0""\n', 'extracted_version': '0.4.0'}, {'file': 'environment.yml', 'version': None, 'extracted_version': None}]",0,0,20,11,"{'plotting': 7, 'image': 19, 'decomposition': 1, 'connectome': 1, 'input_data': 2, '_utils': 2, 'masking': 2}","{'plot_prob_atlas': 1, 'iter_img': 13, 'plot_stat_map': 6, 'load_img': 18, 'find_cut_slices': 2, 'CanICA': 1, 'DictLearning': 1, 'new_img_like': 6, 'concat_imgs': 3, 'NiftiMapsMasker': 1, 'NiftiLabelsMasker': 1, 'math_img': 1, 'resample_img': 1, 'resample_to_img': 6, 'check_niimg_3d': 1, 'mean_img': 1, 'smooth_img': 1, 'index_img': 3, 'plot_roi': 2, 'apply_mask': 3, 'check_niimg': 1, '_index_img': 1, 'NiftiMasker': 3, 'plot_anat': 1}",False,0.4.0,Pipfile,True,True,True,True,Neurita,pypes,python,n/a,0.55,False
Neurita/microscopy_docker,2017-02-09,"[{'file': 'root/requirements.txt', 'version': 'nilearn>=0.2.5\n', 'extracted_version': '0.2.5'}]",0,0,0,0,{},{},False,0.2.5,requirements.txt,True,False,False,True,Neurita,microscopy_docker,mixed,n/a,n/a,False
Neurita/galton,2014-11-14,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0,0,1,0,{},{},False,n/a,n/a,False,False,False,False,Neurita,galton,mixed,n/a,0.0,False
dunsmoorlab/gPPI,2022-01-19,[],1,1,17,14,"{'signal': 3, 'image': 21, 'input_data': 3, 'decoding': 1}","{'get_data': 38, 'clean': 3, 'concat_imgs': 1, 'new_img_like': 13, 'mean_img': 3, 'threshold_img': 1, 'clean_img': 1, 'resample_to_img': 1, 'resample_img': 1, 'NiftiMasker': 4, 'SearchLight': 1}",False,n/a,n/a,False,True,True,True,dunsmoorlab,gPPI,mixed,1.0,0.8235294117647058,False
jegonza66/MEGEYEHS,2025-03-21,"[{'file': 'setup.py', 'version': None, 'extracted_version': None}]",0,0,2,2,"{'plotting': 1, 'datasets': 1}",{'plot_connectome': 1},False,n/a,n/a,False,True,True,True,jegonza66,MEGEYEHS,python,n/a,1.0,False
jegonza66/MEGEYEDYN,2024-08-21,"[{'file': 'setup.py', 'version': None, 'extracted_version': None}]",0,0,2,2,"{'plotting': 1, 'datasets': 1}",{'plot_connectome': 1},False,n/a,n/a,False,True,True,True,jegonza66,MEGEYEDYN,python,n/a,1.0,False
aorliche/PNC,2025-04-07,[],55,52,3,3,"{'image': 14, 'plotting': 9, 'connectome': 40}","{'load_img': 29, 'index_img': 5, 'resample_to_img': 2, 'math_img': 2, 'plot_img': 1, 'plot_glass_brain': 2, 'get_data': 25, 'view_img': 2, 'ConnectivityMeasure': 41, 'plot_connectome': 4, 'smooth_img': 2, 'plot_markers': 4}",False,n/a,n/a,False,True,True,True,aorliche,PNC,mixed,0.9454545454545454,1.0,False
dcq-31/basic-sMRI-and-fMRI-preprocessing,2024-12-20,[],0,0,1,1,{'input_data': 1},{'NiftiLabelsMasker': 1},False,n/a,n/a,False,True,True,True,dcq-31,basic-sMRI-and-fMRI-preprocessing,python,n/a,1.0,False
karolina-n/Assignment-repo,2024-12-06,[],1,1,0,0,{'plotting': 1},"{'plot_stat_map': 1, 'show': 1}",False,n/a,n/a,False,True,True,True,karolina-n,Assignment-repo,notebook,1.0,n/a,False
ENHANCE-PET/FALCON,2024-11-25,"[{'file': 'requirements.txt', 'version': 'nilearn~=0.9.1\n', 'extracted_version': '0.9.1'}, {'file': 'setup.py', 'version': 'nilearn', 'extracted_version': '0.0.0'}]",0,0,1,0,{},{},False,several_versions_detected,several_lockfile_detected,True,False,False,True,ENHANCE-PET,FALCON,mixed,n/a,0.0,False
gemeinl/eeg-brain-age,2024-12-18,"[{'file': 'environment.yml', 'version': '  - nilearn=0.10.0=pyhd8ed1ab_0\n', 'extracted_version': '0.10.0'}]",0,0,0,0,{},{},False,0.10.0,environment.yml,True,False,False,True,gemeinl,eeg-brain-age,mixed,n/a,n/a,False
xalyedaniel/Fracture_Detection,2024-05-31,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}]",0,0,0,0,{},{},False,n/a,n/a,False,False,False,False,xalyedaniel,Fracture_Detection,mixed,n/a,n/a,False
TMRCR/SF_projects,2021-09-08,"[{'file': 'module_3/requirements.txt', 'version': 'nilearn==0.6.1\n', 'extracted_version': '0.6.1'}]",0,0,0,0,{},{},False,0.6.1,requirements.txt,True,False,False,True,TMRCR,SF_projects,mixed,n/a,n/a,False
Barahlush/brainMRIGenerativeModels,2021-03-27,[],3,3,0,0,{'plotting': 3},{'plot_img': 8},False,n/a,n/a,False,True,True,True,Barahlush,brainMRIGenerativeModels,notebook,1.0,n/a,False
Barahlush/neuroml_hw2,2021-10-05,[],2,2,0,0,{'plotting': 2},"{'image': 2, 'nilearn': 2, 'plot_anat': 2}",False,n/a,n/a,False,True,True,True,Barahlush,neuroml_hw2,notebook,1.0,n/a,False
spatialneuroscience/MLINDIV,2024-07-16,[],13,11,1,1,"{'plotting': 19, 'image': 2, 'connectome': 7, 'regions': 5, 'datasets': 9, 'input_data': 12, 'decomposition': 1}","{'plot_glass_brain': 32, 'mean_img': 32, 'index_img': 1, 'find_xyz_cut_coords': 1, 'plot_stat_map': 1, 'find_probabilistic_atlas_cut_coords': 3, 'ConnectivityMeasure': 22, 'NiftiMapsMasker': 5, 'plot_connectome': 2, 'plot_connectome_strength': 4, 'DictLearning': 1, 'plot_prob_atlas': 3, 'RegionExtractor': 2, 'fetch_atlas_msdl': 3, 'NiftiLabelsMasker': 2, 'fetch_atlas_schaefer_2018': 2, 'fetch_atlas_harvard_oxford': 2}",False,n/a,n/a,False,True,True,True,spatialneuroscience,MLINDIV,mixed,0.8461538461538461,1.0,False
KnorrFG/conview,2021-09-29,"[{'file': 'setup.py', 'version': 'nilearn', 'extracted_version': '0.0.0'}]",0,0,3,2,{'image': 2},{'resample_to_img': 2},False,0.0.0,setup.py,True,True,True,True,KnorrFG,conview,python,n/a,0.6666666666666666,False
m7cw5l/Net2Brain-App-Tools,2024-12-02,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}]",0,0,2,2,{'surface': 2},"{'load_surf_mesh': 2, 'load_surf_data': 2}",False,0.0.0,requirements.txt,True,True,True,True,m7cw5l,Net2Brain-App-Tools,python,n/a,1.0,False
annabavaresco/ancm2024,2024-09-26,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}]",1,0,0,0,{},{},False,n/a,n/a,False,False,False,False,annabavaresco,ancm2024,mixed,0.0,n/a,False
achristoforatou/Memory_Encoding_fMRI,2024-12-02,[],1,1,0,0,{'plotting': 1},{'plot_stat_map': 1},False,n/a,n/a,False,True,True,True,achristoforatou,Memory_Encoding_fMRI,notebook,1.0,n/a,False
PrashantGupta21/CSAI_Assignment,2023-03-05,[],3,3,0,0,"{'plotting': 11, 'datasets': 3, 'maskers': 10, 'image': 3}","{'__version__': 2, 'nilearn': 2, 'fetch_miyawaki2008': 3, 'MultiNiftiMasker': 10, 'threshold_img': 3, 'plot_stat_map': 19, 'show': 2}",False,n/a,n/a,False,True,True,True,PrashantGupta21,CSAI_Assignment,notebook,1.0,n/a,False
brain-modelling-group/fmripop,2021-07-09,[],0,0,1,1,"{'image': 1, 'masking': 1, 'input_data': 1}","{'smooth_img': 1, 'load_img': 1, 'clean_img': 1, 'mean_img': 1, 'new_img_like': 1, 'apply_mask': 1, 'unmask': 1, 'NiftiSpheresMasker': 1}",False,n/a,n/a,False,True,True,True,brain-modelling-group,fmripop,python,n/a,1.0,False
JohannesWiesner/pycat,2021-08-02,[],0,0,1,1,{'input_data': 1},{'NiftiMasker': 1},False,n/a,n/a,False,True,True,True,JohannesWiesner,pycat,python,n/a,1.0,False
JohannesWiesner/nicalc,2024-10-30,[],0,0,1,1,"{'image': 3, 'masking': 1, '_utils': 1}","{'apply_mask': 2, 'resample_to_img': 1, 'math_img': 1, 'new_img_like': 2, 'check_niimg_3d': 1}",False,n/a,n/a,False,True,True,True,JohannesWiesner,nicalc,python,n/a,1.0,False
dChakr/ad_modelling_fyp,2024-06-18,"[{'file': 'whole_brain_models/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",2,2,4,2,"{'plotting': 2, 'image': 6, 'connectome': 2, 'maskers': 2, 'interfaces': 1, 'datasets': 4, 'input_data': 2}","{'fetch_atlas_schaefer_2018': 3, 'mean_img': 1, 'plot_epi': 1, 'plot_roi': 3, 'load_confounds_strategy': 1, 'ConnectivityMeasure': 2, 'plot_matrix': 2, 'show': 2, 'NiftiLabelsMasker': 4, 'load_img': 2, 'index_img': 1, 'resample_to_img': 2, 'plot_stat_map': 1}",False,0.0.0,pyproject.toml,True,True,True,True,dChakr,ad_modelling_fyp,mixed,1.0,0.5,False
brainhack-ch/brainhack-neurodevelop-challenge,2021-12-04,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'environment.yml', 'version': '  - nilearn\n', 'extracted_version': '0.0.0'}]",2,1,1,1,"{'connectome': 3, 'image': 1, '_utils': 1, 'input_data': 1, 'datasets': 1}","{'ConnectivityMeasure': 3, 'check_niimg': 1, 'NiftiLabelsMasker': 2, 'index_img': 1, 'NiftiMapsMasker': 1, 'NiftiSpheresMasker': 1, 'fetch_atlas_basc_multiscale_2015': 4, 'fetch_atlas_msdl': 1, 'fetch_atlas_harvard_oxford': 1, 'fetch_atlas_craddock_2012': 1, 'fetch_coords_power_2011': 1}",False,0.0.0,several_lockfile_detected,True,True,True,True,brainhack-ch,brainhack-neurodevelop-challenge,mixed,0.5,1.0,False
ShengyuanWang/Brain-Tumor-Segmentation-and-Classification,2024-01-16,[],4,2,1,1,{'plotting': 3},"{'image': 2, 'nilearn': 2, 'plot_anat': 1, 'plot_epi': 1, 'plot_img': 1, 'plot_roi': 1}",False,n/a,n/a,False,True,True,True,ShengyuanWang,Brain-Tumor-Segmentation-and-Classification,mixed,0.5,1.0,False
guishuyunye-lyw/utils_EEG,2024-10-12,"[{'file': 'setup.py', 'version': 'nilearn', 'extracted_version': '0.0.0'}]",0,0,3,2,"{'plotting': 2, 'datasets': 2, 'surface': 2}",{},False,0.0.0,setup.py,True,True,False,True,guishuyunye-lyw,utils_EEG,python,n/a,0.6666666666666666,False
AmigoLab/SynthAnatomy,2022-10-17,"[{'file': 'docker/requirements.txt', 'version': 'nilearn==0.7.1\n', 'extracted_version': '0.7.1'}]",0,0,0,0,{},{},False,0.7.1,requirements.txt,True,False,False,True,AmigoLab,SynthAnatomy,mixed,n/a,n/a,False
cjh1/OmniLearnedTest,2025-03-26,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}]",0,0,4,0,{},{},False,n/a,n/a,False,False,False,False,cjh1,OmniLearnedTest,mixed,n/a,0.0,False
spell00/pytorch-fmri,2020-08-29,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': 'nilearn', 'extracted_version': '0.0.0'}]",0,0,1,0,{},{},False,0.0.0,setup.py,True,False,False,True,spell00,pytorch-fmri,mixed,n/a,0.0,False
TAVRNN/TAVRNN,2024-10-10,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.4\n', 'extracted_version': '0.10.4'}, {'file': 'Baselines/DynamicGEM-AE-RNN-AERNN/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'Baselines/GraphERT/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'Baselines/DynamicGEM-AE-RNN-AERNN/setup.py', 'version': None, 'extracted_version': None}, {'file': 'Baselines/DynamicGEM-AE-RNN-AERNN/dynamicgem/TIMERS/TIMERS_ALL/for_redistribution_files_only/setup.py', 'version': None, 'extracted_version': None}]",1,1,0,0,"{'datasets': 1, 'input_data': 1, 'plotting': 1, 'connectome': 1}",{'plot_matrix': 2},False,0.10.4,requirements.txt,True,True,True,True,TAVRNN,TAVRNN,notebook,1.0,n/a,False
AnkurKonar/realu,2019-03-31,"[{'file': 'requirements.txt', 'version': 'nilearn==0.5.0\n', 'extracted_version': '0.5.0'}]",0,0,0,0,{},{},False,0.5.0,requirements.txt,True,False,False,True,AnkurKonar,realu,mixed,n/a,n/a,False
jorgenhw/adv_neuro_science,2023-10-17,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}]",42,9,2,1,"{'plotting': 17, 'image': 17, 'glm': 16, 'masking': 1, 'decoding': 7, 'input_data': 1, 'datasets': 1, 'reporting': 2}","{'glover_hrf': 13, 'glover_time_derivative': 5, 'plot_anat': 1, 'make_first_level_design_matrix': 4, 'plot_design_matrix': 4, 'FirstLevelModel': 2, 'apply_mask': 1, '_cosine_drift': 1, 'concat_imgs': 2, 'index_img': 8, 'load_img': 4, 'new_img_like': 5, 'plot_img': 2, 'SearchLight': 2, 'plot_glass_brain': 8, 'plot_stat_map': 8, 'NiftiMasker': 1, 'fetch_language_localizer_demo_dataset': 1, 'first_level_from_bids': 2, 'plot_contrast_matrix': 2, 'mean_img': 1, 'get_clusters_table': 2, 'make_glm_report': 1, 'show': 1, 'SecondLevelModel': 1, 'threshold_stats_img': 3, 'get_data': 1, 'math_img': 1, 'non_parametric_inference': 1}",False,0.0.0,requirements.txt,True,True,True,True,jorgenhw,adv_neuro_science,mixed,0.21428571428571427,0.5,False
mne-tools/dipole-simulator,2022-06-18,"[{'file': 'environment.yml', 'version': '- nilearn ~=0.9.1\n', 'extracted_version': '0.9.1'}]",1,1,0,0,{'image': 1},{},False,0.9.1,environment.yml,True,True,False,True,mne-tools,dipole-simulator,notebook,1.0,n/a,False
mne-tools/mne-gui-addons,2024-12-02,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}]",0,0,1,1,{'plotting': 1},{},False,n/a,n/a,False,True,False,True,mne-tools,mne-gui-addons,python,n/a,1.0,False
mne-tools/mne-connectivity,2025-03-24,"[{'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}, {'file': 'environment.yml', 'version': None, 'extracted_version': None}]",0,0,1,0,{},{},False,0.0.0,pyproject.toml,True,False,False,True,mne-tools,mne-connectivity,mixed,n/a,0.0,False
mne-tools/mne-bids,2025-03-28,"[{'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",0,0,3,2,{'plotting': 2},{'plot_anat': 5},False,0.0.0,pyproject.toml,True,True,True,True,mne-tools,mne-bids,python,n/a,0.6666666666666666,False
mne-tools/mne-biomag-group-demo,2019-03-16,"[{'file': 'scripts/environment.yml', 'version': '  - nilearn==0.4.0\n', 'extracted_version': '0.4.0'}]",0,0,0,0,{},{},False,0.4.0,environment.yml,True,False,False,True,mne-tools,mne-biomag-group-demo,mixed,n/a,n/a,False
mne-tools/mne-python,2025-04-03,"[{'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}, {'file': 'environment.yml', 'version': '  - nilearn\n', 'extracted_version': '0.0.0'}]",0,0,12,6,"{'plotting': 6, 'image': 3, 'datasets': 1}","{'plot_glass_brain': 3, 'plot_img': 1, 'plot_stat_map': 2, 'index_img': 3, 'plot_anat': 2, 'load_mni152_template': 2}",False,0.0.0,several_lockfile_detected,True,True,True,True,mne-tools,mne-python,python,n/a,0.5,False
shuo-zhou/sider,2020-08-23,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}]",0,0,2,2,{'plotting': 2},{'plot_stat_map': 3},False,0.0.0,requirements.txt,True,True,True,True,shuo-zhou,sider,python,n/a,1.0,False
xgrg/roistats,2021-09-27,"[{'file': 'requirements.txt', 'version': 'nilearn==0.8.0\n', 'extracted_version': '0.8.0'}]",0,0,1,1,"{'plotting': 1, 'image': 1, 'datasets': 2}","{'load_mni152_brain_mask': 1, 'fetch_atlas_harvard_oxford': 2, 'new_img_like': 1, 'smooth_img': 1, 'plot_roi': 1}",False,0.8.0,requirements.txt,True,True,True,True,xgrg,roistats,python,n/a,1.0,False
xgrg/tbss,2021-07-14,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}]",0,0,1,1,"{'plotting': 3, 'image': 2}","{'load_img': 1, 'new_img_like': 1, 'math_img': 1}",False,0.0.0,requirements.txt,True,True,True,True,xgrg,tbss,python,n/a,1.0,False
VRI-UFPR/DACov2022,2023-03-10,"[{'file': 'requirements.txt', 'version': 'nilearn==0.7.0\n', 'extracted_version': '0.7.0'}]",0,0,0,0,{},{},False,0.7.0,requirements.txt,True,False,False,True,VRI-UFPR,DACov2022,mixed,n/a,n/a,False
