name,object,n,extracted_version,content
BiyuHeLab/NatCommun_Wu2024,NiftiMasker,4,,python
BiyuHeLab/NatCommun_Wu2024,load_img,1,,python
BiyuHeLab/NatCommun_Wu2024,concat_imgs,4,,python
BiyuHeLab/NatCommun_Wu2024,smooth_img,3,,python
BiyuHeLab/Mooney2024,plot_img,6,0.0.0,python
BiyuHeLab/Mooney2024,new_img_like,2,0.0.0,python
BiyuHeLab/Mooney2024,to_filename,2,0.0.0,python
ln2t/connectomix,_check_second_level_input,1,0.11.1,python
ln2t/connectomix,_check_confounds,1,0.11.1,python
ln2t/connectomix,check_and_load_tables,1,0.11.1,python
ln2t/connectomix,_sort_input_dataframe,1,0.11.1,python
ln2t/connectomix,_process_second_level_input,1,0.11.1,python
ln2t/connectomix,SurfaceImage,3,0.11.1,python
ln2t/connectomix,log,2,0.11.1,python
ln2t/connectomix,logger,2,0.11.1,python
ln2t/connectomix,NiftiMasker,2,0.11.1,python
ln2t/connectomix,SurfaceMasker,2,0.11.1,python
ln2t/connectomix,_get_con_val,1,0.11.1,python
ln2t/connectomix,_infer_effect_maps,1,0.11.1,python
ln2t/connectomix,_check_n_rows_desmat_vs_n_effect_maps,1,0.11.1,python
ln2t/connectomix,permuted_ols,2,0.11.1,python
ln2t/connectomix,NiftiSpheresMasker,1,0.11.1,python
ln2t/connectomix,NiftiLabelsMasker,1,0.11.1,python
ln2t/connectomix,FirstLevelModel,1,0.11.1,python
ln2t/connectomix,resample_to_img,1,0.11.1,python
ln2t/connectomix,make_first_level_design_matrix,1,0.11.1,python
ln2t/connectomix,ConnectivityMeasure,1,0.11.1,python
ln2t/connectomix,CanICA,1,0.11.1,python
ln2t/connectomix,RegionExtractor,1,0.11.1,python
ln2t/connectomix,expression_to_contrast_vector,2,0.11.1,python
ln2t/connectomix,vec_to_sym_matrix,4,0.11.1,python
ln2t/connectomix,threshold_stats_img,2,0.11.1,python
ln2t/connectomix,fdr_threshold,1,0.11.1,python
ln2t/connectomix,sym_matrix_to_vec,2,0.11.1,python
ln2t/connectomix,math_img,1,0.11.1,python
ln2t/connectomix,binarize_img,1,0.11.1,python
ln2t/connectomix,apply_mask,1,0.11.1,python
ln2t/connectomix,unmask,1,0.11.1,python
ln2t/connectomix,make_second_level_design_matrix,1,0.11.1,python
ln2t/connectomix,SecondLevelModel,1,0.11.1,python
ln2t/connectomix,plot_design_matrix,1,0.11.1,python
ln2t/connectomix,plot_matrix,1,0.11.1,python
ln2t/connectomix,plot_connectome,1,0.11.1,python
ln2t/connectomix,plot_stat_map,3,0.11.1,python
ln2t/connectomix,fetch_atlas_schaefer_2018,1,0.11.1,python
ln2t/connectomix,find_parcellation_cut_coords,3,0.11.1,python
ln2t/connectomix,fetch_atlas_aal,1,0.11.1,python
ln2t/connectomix,fetch_atlas_harvard_oxford,1,0.11.1,python
ln2t/connectomix,load_img,2,0.11.1,python
ln2t/connectomix,resample_img,1,0.11.1,python
ln2t/connectomix,clean_img,1,0.11.1,python
ln2t/connectomix,get_clusters_table,1,0.11.1,python
ln2t/cvrmap,apply_mask,2,0.10.1,python
ln2t/cvrmap,mean_img,2,0.10.1,python
ln2t/cvrmap,smooth_img,1,0.10.1,python
ln2t/cvrmap,resample_to_img,2,0.10.1,python
ln2t/cvrmap,binarize_img,2,0.10.1,python
ln2t/cvrmap,load_img,2,0.10.1,python
ln2t/cvrmap,math_img,3,0.10.1,python
ln2t/cvrmap,plot_img,2,0.10.1,python
ln2t/cvrmap,plot_roi,2,0.10.1,python
kgr20/eeg-to-fmri,compute_epi_mask,4,,mixed
kgr20/eeg-to-fmri,apply_mask,5,,mixed
kgr20/eeg-to-fmri,check_niimg_3d,6,,mixed
kgr20/eeg-to-fmri,as_ndarray,3,,mixed
kgr20/eeg-to-fmri,new_img_like,6,,mixed
kgr20/eeg-to-fmri,_apply_mask_fmri,3,,mixed
kgr20/eeg-to-fmri,CanICA,3,,mixed
kgr20/eeg-to-fmri,load_img,21,,mixed
kgr20/eeg-to-fmri,smooth_img,4,,mixed
kgr20/eeg-to-fmri,NiftiMasker,6,,mixed
kgr20/eeg-to-fmri,index_img,6,,mixed
kgr20/eeg-to-fmri,resample_img,5,,mixed
kgr20/eeg-to-fmri,view_img,2,,mixed
kgr20/eeg-to-fmri,plot_roi,1,,mixed
kgr20/eeg-to-fmri,show,1,,mixed
kgr20/eeg-to-fmri,plot_stat_map,1,,mixed
kgr20/eeg-to-fmri,concat_imgs,2,,mixed
kgr20/eeg-to-fmri,compute_multi_epi_mask,2,,mixed
kgr20/eeg-to-fmri,mean_img,1,,mixed
kgr20/eeg-to-fmri,threshold_img,1,,mixed
kgr20/eeg-to-fmri,unmask,1,,mixed
zaidzada/fconv,glover_hrf,8,0.10.1,mixed
zaidzada/fconv,clean,4,0.10.1,mixed
angelayuan/deep-learning-projects,ConnectivityMeasure,5,0.0.0,mixed
angelayuan/deep-learning-projects,check_niimg,1,0.0.0,mixed
angelayuan/deep-learning-projects,NiftiLabelsMasker,2,0.0.0,mixed
angelayuan/deep-learning-projects,index_img,1,0.0.0,mixed
angelayuan/deep-learning-projects,NiftiMapsMasker,1,0.0.0,mixed
angelayuan/deep-learning-projects,NiftiSpheresMasker,1,0.0.0,mixed
angelayuan/deep-learning-projects,fetch_atlas_basc_multiscale_2015,4,0.0.0,mixed
angelayuan/deep-learning-projects,fetch_atlas_msdl,1,0.0.0,mixed
angelayuan/deep-learning-projects,fetch_atlas_harvard_oxford,1,0.0.0,mixed
angelayuan/deep-learning-projects,fetch_atlas_craddock_2012,1,0.0.0,mixed
angelayuan/deep-learning-projects,fetch_coords_power_2011,1,0.0.0,mixed
Blockchain4openscience/jro,crop_img,1,0.5,python
Blockchain4openscience/jro,fetch_neurovault_motor_task,2,0.5,python
Blockchain4openscience/jro,check_niimg,7,0.5,python
Blockchain4openscience/jro,iter_img,2,0.5,python
Blockchain4openscience/jro,index_img,2,0.5,python
Blockchain4openscience/jro,new_img_like,3,0.5,python
Blockchain4openscience/jro,threshold_img,1,0.5,python
Blockchain4openscience/jro,connected_regions,1,0.5,python
Blockchain4openscience/jro,concat_imgs,1,0.5,python
Blockchain4openscience/jro,math_img,2,0.5,python
Blockchain4openscience/jro,cm,1,0.5,python
Blockchain4openscience/jro,plot_glass_brain,1,0.5,python
Blockchain4openscience/jro,plot_stat_map,1,0.5,python
metascience-uol/GCN-pipelines,clean,17,,python
reghbali/fugw-simulator,fetch_surf_fsaverage,1,0.0.0,python
reghbali/fugw-simulator,load_surf_mesh,3,0.0.0,python
reghbali/fugw-simulator,plot_surf_stat_map,1,0.0.0,python
reghbali/pySPFM,spm_hrf,1,0.0.0,python
reghbali/pySPFM,glover_hrf,1,0.0.0,python
reghbali/pySPFM,unmask,2,0.0.0,python
reghbali/pySPFM,apply_mask,1,0.0.0,python
reghbali/pySPFM,NiftiMasker,2,0.0.0,python
reghbali/pySPFM,NiftiLabelsMasker,1,0.0.0,python
reghbali/pySPFM,new_img_like,1,0.0.0,python
reghbali/biomarkers,NiftiLabelsMasker,2,0.0.0,python
reghbali/biomarkers,fetch_atlas_aal,1,0.0.0,python
reghbali/biomarkers,apply_mask,8,0.0.0,python
reghbali/biomarkers,NiftiSpheresMasker,2,0.0.0,python
reghbali/biomarkers,fetch_coords_power_2011,1,0.0.0,python
reghbali/biomarkers,ConnectivityMeasure,2,0.0.0,python
reghbali/biomarkers,unmask,1,0.0.0,python
reghbali/biomarkers,clean,1,0.0.0,python
reghbali/biomarkers,get_fdata,2,0.0.0,python
reghbali/biomarkers,affine,2,0.0.0,python
reghbali/biomarkers,header,2,0.0.0,python
reghbali/biomarkers,clean_img,1,0.0.0,python
reghbali/biomarkers,smooth_img,1,0.0.0,python
reghbali/eeg-to-fmri,compute_epi_mask,2,0.0.0,python
reghbali/eeg-to-fmri,apply_mask,3,0.0.0,python
reghbali/eeg-to-fmri,load_img,12,0.0.0,python
reghbali/eeg-to-fmri,resample_img,3,0.0.0,python
reghbali/eeg-to-fmri,concat_imgs,1,0.0.0,python
reghbali/eeg-to-fmri,NiftiMasker,3,0.0.0,python
reghbali/eeg-to-fmri,compute_multi_epi_mask,1,0.0.0,python
reghbali/eeg-to-fmri,new_img_like,4,0.0.0,python
reghbali/eeg-to-fmri,mean_img,1,0.0.0,python
reghbali/eeg-to-fmri,smooth_img,2,0.0.0,python
reghbali/eeg-to-fmri,threshold_img,1,0.0.0,python
reghbali/eeg-to-fmri,unmask,1,0.0.0,python
reghbali/eeg-to-fmri,check_niimg_3d,2,0.0.0,python
reghbali/eeg-to-fmri,as_ndarray,1,0.0.0,python
reghbali/eeg-to-fmri,_apply_mask_fmri,1,0.0.0,python
reghbali/eeg-to-fmri,CanICA,1,0.0.0,python
reghbali/eeg-to-fmri,index_img,2,0.0.0,python
reghbali/eeg-to-fmri,view_img,1,0.0.0,python
USCbiostats/MRIreduce,resample_to_img,1,,python
USCbiostats/MRIreduce,plot_anat,1,,python
britta-wstnr/python_code_base,plot_stat_map,1,,python
britta-wstnr/python_code_base,index_img,1,,python
iricchi/SC-Preprocessing,clean_img,2,,python
agramfort/mne_pratical_meeg,plot_anat,1,,notebook
Anmin-Yang/data-imbalance,plot_stat_map,1,0.10.1,mixed
Anmin-Yang/data-imbalance,fetch_haxby,1,0.10.1,mixed
Anmin-Yang/data-imbalance,index_img,1,0.10.1,mixed
Anmin-Yang/data-imbalance,NiftiMasker,1,0.10.1,mixed
Anmin-Yang/attsig,shape,1,0.7.1,mixed
Anmin-Yang/attsig,ndim,1,0.7.1,mixed
Anmin-Yang/attsig,strides,1,0.7.1,mixed
Anmin-Yang/attsig,dtype,1,0.7.1,mixed
Anmin-Yang/attsig,ravel,1,0.7.1,mixed
Anmin-Yang/attsig,get_data,16,0.7.1,mixed
Anmin-Yang/attsig,fetch_atlas_harvard_oxford,1,0.7.1,mixed
Anmin-Yang/attsig,load_mni152_template,1,0.7.1,mixed
Anmin-Yang/attsig,coord_transform,4,0.7.1,mixed
Anmin-Yang/attsig,resample_to_img,3,0.7.1,mixed
Anmin-Yang/attsig,load_img,2,0.7.1,mixed
neurabenn/pig_connectivity_bp_preprint,surface,5,0.9.1,notebook
neurabenn/pig_connectivity_bp_preprint,view_surf,2,0.9.1,notebook
Adrianna40/Multi-Modal-fmri-encoding,fetch_surf_fsaverage,1,0.9.2,python
Adrianna40/Multi-Modal-fmri-encoding,view_surf,1,0.9.2,python
Shirialmog/STS,load_img,2,,python
Shirialmog/STS,view_img_on_surf,1,,python
Shirialmog/STS,cm,1,,python
TIGRLab/dmri-microstructure,plot_img,1,,python
TIGRLab/dmri-microstructure,image,2,,python
TIGRLab/brainhack-2022-scrubbing,load_img,2,0.0.0,mixed
TIGRLab/brainhack-2022-scrubbing,clean_img,1,0.0.0,mixed
TIGRLab/brainhack-2022-scrubbing,_optimize_scrub,2,0.0.0,mixed
TIGRLab/brainhack-2022-scrubbing,signal,2,0.0.0,mixed
TIGRLab/datman,plot_anat,1,0.10.3,python
TIGRLab/SSD_PINT,fetch_development_fmri,1,,notebook
TIGRLab/SSD_PINT,fetch_atlas_msdl,1,,notebook
TIGRLab/SSD_PINT,NiftiMapsMasker,1,,notebook
TIGRLab/SSD_PINT,ConnectivityMeasure,4,,notebook
TIGRLab/SSD_PINT,plot_matrix,1,,notebook
TIGRLab/rtms_optimize,math_img,5,0.5.0,notebook
TIGRLab/rtms_optimize,view_img,5,0.5.0,notebook
TIGRLab/rtms_optimize,load_img,13,0.5.0,notebook
TIGRLab/rtms_optimize,plot_epi,1,0.5.0,notebook
carrielfelipe/Memoria_Edad_Cerebral,plot_glass_brain,5,,mixed
carrielfelipe/Memoria_Edad_Cerebral,show,1,,mixed
carrielfelipe/Brain_Age_Clock_Supreme,plot_glass_brain,1,0.10.4,python
carrielfelipe/Brain_Age_Clock_Supreme,show,1,0.10.4,python
jpabloglez/x-rays-covid-id,fetch_development_fmri,2,,notebook
jpabloglez/x-rays-covid-id,NiftiMasker,1,,notebook
jpabloglez/x-rays-covid-id,mean_img,1,,notebook
jpabloglez/x-rays-covid-id,plot_stat_map,2,,notebook
jpabloglez/x-rays-covid-id,index_img,2,,notebook
ShuntaroAoki/education-materials,plot_anat,1,0.0.0,notebook
ShuntaroAoki/RepClear_codes,clean,91,,python
ShuntaroAoki/RepClear_codes,NiftiMasker,2,,python
ShuntaroAoki/RepClear_codes,clean_img,19,,python
ShuntaroAoki/RepClear_codes,FirstLevelModel,22,,python
ShuntaroAoki/RepClear_codes,math_img,6,,python
ShuntaroAoki/RepClear_codes,load_img,20,,python
ShuntaroAoki/RepClear_codes,mean_img,8,,python
ShuntaroAoki/RepClear_codes,SecondLevelModel,6,,python
ShuntaroAoki/RepClear_codes,threshold_stats_img,10,,python
ShuntaroAoki/RepClear_codes,concat_imgs,10,,python
ShuntaroAoki/RepClear_codes,plot_design_matrix,1,,python
ShuntaroAoki/RepClear_codes,plot_stat_map,3,,python
ShuntaroAoki/RepClear_codes,resample_img,1,,python
ShuntaroAoki/RepClear_codes,plot_glass_brain,2,,python
ShuntaroAoki/RepClear_codes,fetch_surf_fsaverage,1,,python
ShuntaroAoki/RepClear_codes,vol_to_surf,2,,python
ShuntaroAoki/RepClear_codes,plot_surf_stat_map,2,,python
nasim-aust/braintumor-segmentation-3dunet-brats,image,18,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,plot_anat,9,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,plot_epi,9,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,plot_img,9,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,plot_roi,9,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,reorder_img,5,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,resample_to_img,13,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,new_img_like,20,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,get_background_values,1,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,BoundingBoxError,2,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,smooth_img,1,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,crop_img,1,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,check_niimg,2,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,_crop_img_to,2,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,get_bounds,1,0.3.0,mixed
nasim-aust/braintumor-segmentation-3dunet-brats,crop_img_to,1,0.3.0,mixed
l-espana/fsqa,plot_roi,1,0.0.0,python
l-espana/fsqa,plot_anat,1,0.0.0,python
l-espana/fsqa,plot_surf_roi,6,0.0.0,python
LevyDecisionNeuroLab/CPM_RS_TLV,ConnectivityMeasure,1,,notebook
LevyDecisionNeuroLab/CPM_RS_TLV,NiftiLabelsMasker,1,,notebook
davide-aloi/mri_scripts,load_img,4,,mixed
davide-aloi/mri_scripts,resample_to_img,2,,mixed
paulcbogdan/NiChord,check_threshold,1,0.0.0,python
paulcbogdan/NiChord,view_connectome,1,0.0.0,python
paulcbogdan/NiChord,plot_connectome,1,0.0.0,python
paulcbogdan/NiChord,fetch_atlas_yeo_2011,1,0.0.0,python
paulcbogdan/NiChord,load_img,2,0.0.0,python
khanlab/LOBE_analysis,plot_matrix,3,several_versions_detected,python
khanlab/LOBE_analysis,clean_img,2,several_versions_detected,python
khanlab/LOBE_analysis,plot_markers,1,several_versions_detected,python
khanlab/LOBE_analysis,ConnectivityMeasure,1,several_versions_detected,python
khanlab/LOBE_analysis,fetch_atlas_schaefer_2018,1,several_versions_detected,python
khanlab/LOBE_analysis,NiftiLabelsMasker,1,several_versions_detected,python
khanlab/LOBE_analysis,smooth_img,1,several_versions_detected,python
khanlab/hippunfold-plot,plot_surf,1,0.0.0,python
khanlab/scattr,view_img,2,several_versions_detected,python
khanlab/scattr,plot_roi,1,several_versions_detected,python
khanlab/scattr,load_img,2,several_versions_detected,python
khanlab/brain_encoding_decoding,fetch_miyawaki2008,1,0.10.4,mixed
khanlab/brain_encoding_decoding,MultiNiftiMasker,1,0.10.4,mixed
khanlab/brain_encoding_decoding,threshold_img,2,0.10.4,mixed
khanlab/brain_encoding_decoding,view_img,4,0.10.4,mixed
khanlab/brain_encoding_decoding,cm,2,0.10.4,mixed
khanlab/brain_encoding_decoding,coord_transform,1,0.10.4,mixed
khanlab/brain_encoding_decoding,plot_stat_map,2,0.10.4,mixed
khanlab/brain_encoding_decoding,fetch_haxby,4,0.10.4,mixed
khanlab/brain_encoding_decoding,load_img,3,0.10.4,mixed
khanlab/brain_encoding_decoding,plot_anat,1,0.10.4,mixed
khanlab/brain_encoding_decoding,mean_img,1,0.10.4,mixed
khanlab/brain_encoding_decoding,plot_epi,1,0.10.4,mixed
khanlab/brain_encoding_decoding,plot_roi,1,0.10.4,mixed
khanlab/brain_encoding_decoding,show,2,0.10.4,mixed
khanlab/brain_encoding_decoding,NiftiMasker,4,0.10.4,mixed
khanlab/brain_encoding_decoding,plot_matrix,2,0.10.4,mixed
khanlab/trksnapshot,load_fsaverage,1,0.0.0,python
EmmavandenBrink/HomeAssignment_Sleep,load_img,4,,notebook
EmmavandenBrink/HomeAssignment_Sleep,find_xyz_cut_coords,2,,notebook
EmmavandenBrink/HomeAssignment_Sleep,plot_stat_map,2,,notebook
maxs-kan/InterpretableNeuroDL,plot_roi,4,0.6.2,notebook
maxs-kan/InterpretableNeuroDL,show,1,0.6.2,notebook
sabszh/ACN_F24,plot_stat_map,2,,notebook
sabszh/ACN_F24,index_img,2,,notebook
sabszh/ACN_F24,FirstLevelModel,2,,notebook
sabszh/ACN_F24,apply_mask,2,,notebook
sabszh/ACN_F24,unmask,2,,notebook
sabszh/ACN_F24,plot_glass_brain,2,,notebook
ilariam9/MRI_pain_effort,compute_multi_brain_mask,2,,notebook
ilariam9/MRI_pain_effort,plot_roi,2,,notebook
ilariam9/MRI_pain_effort,view_img,4,,notebook
ilariam9/MRI_pain_effort,resample_to_img,2,,notebook
ilariam9/MRI_pain_effort,math_img,1,,notebook
ilariam9/MRI_pain_effort,FirstLevelModel,1,,notebook
ilariam9/MRI_pain_effort,plot_design_matrix,4,,notebook
ilariam9/MRI_pain_effort,plot_stat_map,41,,notebook
trialan/eeg,clean_img,1,0.10.4,python
Nathan-Draudt/Prototype-Toolboxes,plot_design_matrix,8,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,glover_hrf,1,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,first_level,3,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,spm_hrf,1,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,compute_regressor,1,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,run_glm,1,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,compute_contrast,1,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,plot_glass_brain,2,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,plot_img,1,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,plot_stat_map,2,0.0.0,python
Nathan-Draudt/Prototype-Toolboxes,index_img,3,0.0.0,python
NYUROAI/Capstone-VS,reorder_img,12,0.3.0,python
NYUROAI/Capstone-VS,resample_to_img,35,0.3.0,python
NYUROAI/Capstone-VS,new_img_like,52,0.3.0,python
NYUROAI/Capstone-VS,get_background_values,3,0.3.0,python
NYUROAI/Capstone-VS,BoundingBoxError,6,0.3.0,python
NYUROAI/Capstone-VS,smooth_img,3,0.3.0,python
NYUROAI/Capstone-VS,crop_img,3,0.3.0,python
NYUROAI/Capstone-VS,check_niimg,5,0.3.0,python
NYUROAI/Capstone-VS,_crop_img_to,5,0.3.0,python
NYUROAI/Capstone-VS,get_bounds,3,0.3.0,python
NYUROAI/Capstone-VS,crop_img_to,2,0.3.0,python
nipy/niwidgets,plot_glass_brain,2,0.5.2,notebook
nipy/niwidgets,plot_epi,1,0.5.2,notebook
nipy/niwidgets,plot_img,1,0.5.2,notebook
cns-nhp-projects/macaque-workflows,binarize_img,1,several_versions_detected,python
cns-nhp-projects/macaque-workflows,NiftiMasker,1,several_versions_detected,python
cns-nhp-projects/macaque-workflows,find_cut_slices,3,several_versions_detected,python
cns-nhp-projects/macaque-workflows,plot_anat,1,several_versions_detected,python
cns-nhp-projects/macaque-workflows,plot_epi,1,several_versions_detected,python
cns-nhp-projects/macaque-workflows,check_niimg,5,several_versions_detected,python
cns-nhp-projects/macaque-workflows,threshold_img,1,several_versions_detected,python
aorursy/new-nb-1,index_img,1,,python
aorursy/new-nb-1,plot_glass_brain,1,,python
aorursy/new-nb-1,fetch_neurovault_motor_task,1,,python
aorursy/new-nb-1,view_img_on_surf,1,,python
aorursy/lost-nb-2,plot_prob_atlas,5,,python
aorursy/lost-nb-2,plot_stat_map,18,,python
aorursy/lost-nb-2,fetch_haxby,3,,python
aorursy/lost-nb-2,mean_img,6,,python
aorursy/lost-nb-2,plot_anat,9,,python
aorursy/lost-nb-2,show,5,,python
aorursy/lost-nb-2,fetch_neurovault_motor_task,4,,python
aorursy/lost-nb-2,view_img,1,,python
aorursy/lost-nb-2,plot_glass_brain,2,,python
aorursy/lost-nb-2,plot_roi,2,,python
aorursy/lost-nb-2,plot_epi,2,,python
aorursy/lost-nb-2,fetch_development_fmri,1,,python
aorursy/lost-nb-2,DictLearning,1,,python
aorursy/lost-nb-2,RegionExtractor,1,,python
aorursy/lost-nb-2,ConnectivityMeasure,1,,python
aorursy/lost-nb-2,plot_matrix,1,,python
aorursy/lost-nb-2,find_probabilistic_atlas_cut_coords,1,,python
aorursy/lost-nb-2,plot_connectome,1,,python
aorursy/lost-nb-2,index_img,4,,python
aorursy/lost-nb-2,find_xyz_cut_coords,1,,python
aorursy/lost-nb-2,cm,1,,python
aorursy/lost-nb-2,compute_epi_mask,1,,python
aorursy/lost-nb-2,apply_mask,1,,python
aorursy/lost-nb-2,fetch_surf_fsaverage,2,,python
aorursy/lost-nb-2,vol_to_surf,2,,python
aorursy/lost-nb-2,plot_surf_stat_map,2,,python
aorursy/lost-nb-2,view_surf,1,,python
aorursy/lost-nb-2,view_img_on_surf,1,,python
aorursy/lost-nb-2,get_data_dirs,1,,python
aorursy/lost-nb-2,fetch_atlas_smith_2009,2,,python
aorursy/lost-nb-2,load_img,1,,python
aorursy/lost-nb-2,iter_img,2,,python
aorursy/lost-nb-2,fetch_atlas_harvard_oxford,2,,python
aorursy/lost-nb-2,fetch_atlas_msdl,1,,python
aorursy/lost-nb-2,fetch_icbm152_2009,1,,python
aorursy/lost-nb-2,fetch_atlas_allen_2011,1,,python
aorursy/lost-nb-2,fetch_atlas_pauli_2017,1,,python
aorursy/new-nb-5,index_img,4,,python
aorursy/new-nb-5,plot_stat_map,2,,python
aorursy/new-nb-5,load_img,7,,python
aorursy/new-nb-5,math_img,3,,python
aorursy/new-nb-5,threshold_img,1,,python
aorursy/new-nb-5,mean_img,1,,python
aorursy/new-nb-5,connected_regions,1,,python
aorursy/new-nb-5,plot_glass_brain,1,,python
tknapen/nsd_access,view_img,4,,notebook
desa-lab/Perceptogram,load_img,4,0.11.0,python
desa-lab/Perceptogram,index_img,4,0.11.0,python
rishab-iyer1/mindeye_preproc,plot_roi,3,,mixed
rishab-iyer1/mindeye_preproc,intersect_masks,2,,mixed
rishab-iyer1/mindeye_preproc,load_img,3,,mixed
rishab-iyer1/mindeye_preproc,NiftiMasker,1,,mixed
rishab-iyer1/isc_scripts,plot_stat_map,9,0.10.0,mixed
rishab-iyer1/isc_scripts,fdr_threshold,1,0.10.0,mixed
rishab-iyer1/isc_scripts,NiftiMasker,7,0.10.0,mixed
andreeabacalum/Information_Anatomy_of_the_Brain,plot_matrix,2,0.10.4,mixed
andreeabacalum/Information_Anatomy_of_the_Brain,smooth_img,1,0.10.4,mixed
andreeabacalum/Information_Anatomy_of_the_Brain,plot_roi,2,0.10.4,mixed
hollabharath/fastMRIQC,plot_stat_map,7,0.0.0,python
hollabharath/fastMRIQC,iter_img,1,0.0.0,python
hollabharath/fastMRIQC,mean_img,1,0.0.0,python
hollabharath/fastMRIQC,compute_epi_mask,1,0.0.0,python
ATP-BME/LGMF-GNN,ConnectivityMeasure,17,0.7.1,python
ATP-BME/LGMF-GNN,fetch_abide_pcp,4,0.7.1,python
