name,last_commit,versions,extracted_version,import_counts,function_counts,n_python_file,n_notebook,has_version,has_imports,use_imports,include,user,repo,content,duplicated_repo
ibelyaeva/tt-slice,2020-07-30,[],n/a,"{'image': 74, 'plotting': 29, 'datasets': 14, 'masking': 47}","{'index_img': 57, 'image': 60, 'coord_transform': 1, 'get_mask_bounds': 1, 'compute_background_mask': 1, 'mean_img': 3, 'compute_epi_mask': 11, 'math_img': 1, 'plot_epi': 10, 'plotting': 13, 'show': 3, 'fetch_atlas_harvard_oxford': 1, 'datasets': 1}",28,7,False,True,True,True,ibelyaeva,tt-slice,mixed,False
shrinidhivelan/Semester-Project-ND,2024-12-01,"[{'file': 'requirements.txt', 'version': 'nilearn  # Optional, for additional neuroimaging utilities\n', 'extracted_version': '0.0.0'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0.0.0,"{'image': 3, 'plotting': 4, 'input_data': 3, 'datasets': 2, 'masking': 2, 'glm': 3}","{'smooth_img': 1, 'load_img': 3, 'image': 5, 'compute_brain_mask': 2, 'masking': 2, 'resample_to_img': 2, 'NiftiMasker': 3, 'FirstLevelModel': 3, 'plot_stat_map': 4, 'plotting': 8, 'show': 4, 'threshold_stats_img': 1, 'fetch_atlas_harvard_oxford': 1, 'datasets': 1, 'NiftiLabelsMasker': 1}",1,3,True,True,True,True,shrinidhivelan,Semester-Project-ND,mixed,False
MCABLab/fmripipe,2019-04-30,"[{'file': 'denoiser/denoiser/requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}]",0.0.0,"{'plotting': 1, 'signal': 1, '_utils': 1}","{'load_niimg': 1, 'butterworth': 1, 'plot_stat_map': 2, 'plotting': 2}",1,0,True,True,True,True,MCABLab,fmripipe,python,False
Gab-Gotsis/kidney-identification-unet3D,2024-03-02,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}]",0.0.0,"{'image': 4, 'plotting': 1}","{'resample_img': 6, 'view_img': 1, 'plotting': 1}",1,4,True,True,True,True,Gab-Gotsis,kidney-identification-unet3D,mixed,False
andreaccioly/3DCNN-MRI,2021-11-09,"[{'file': 'requirements.txt', 'version': 'nilearn==0.6.2\n', 'extracted_version': '0.6.2'}]",0.6.2,{'image': 5},"{'smooth_img': 5, 'image': 11, 'reshape': 2}",3,2,True,True,True,True,andreaccioly,3DCNN-MRI,mixed,False
glemaitre/camcan_analysis,2017-05-05,"[{'file': 'requirements.txt', 'version': 'nilearn>=0.3.0\n', 'extracted_version': '0.3.0'}, {'file': 'setup.py', 'version': ""                            'nilearn>=0.3.0',\n"", 'extracted_version': '0.0.0'}, {'file': 'camcan/setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': None, 'extracted_version': None}]",several_versions_detected,"{'_utils': 1, 'input_data': 3, 'connectome': 1, 'datasets': 4}","{'check_niimg': 1, 'NiftiLabelsMasker': 2, 'NiftiMapsMasker': 2, 'NiftiMasker': 1, 'input_data': 1, 'ConnectivityMeasure': 1, 'sym_to_vec': 1, 'fetch_atlas_basc_multiscale_2015': 5, 'fetch_atlas_msdl': 4}",7,0,True,True,True,True,glemaitre,camcan_analysis,python,False
mathias-sm/TwoBrainSystemsGeometricShapes,2025-02-03,[],n/a,"{'plotting': 18, 'image': 19, 'interfaces': 3, 'glm': 23, 'regions': 4, 'reporting': 8, 'surface': 4, 'datasets': 4, 'masking': 3}","{'image': 7, 'nilearn': 30, 'datasets': 6, 'plotting': 7, 'get_bids_files': 3, 'glm': 11, 'masking': 4, 'EXPAND_PATH_WILDCARDS': 1, 'load_img': 9, 'first_level_from_bids': 1, 'high_variance_confounds': 1, 'get_data': 1, 'make_first_level_design_matrix': 1, 'new_img_like': 5, 'load_surf_data': 6, 'surface': 16, 'vol_to_surf': 6, 'plot_surf': 4, 'plot_stat_map': 4, 'SecondLevelModel': 7, 'threshold_stats_img': 7, 'view_img': 4, 'compute_brain_mask': 2, 'expression_to_contrast_vector': 2, 'compute_contrast': 2, 'MNI152TEMPLATE': 2, 'HTMLDocument': 2, 'plot_contrast_matrix': 2, 'first_level': 2, 'second_level': 2, 'plot_design_matrix': 1, 'plot_roi': 2, 'get_clusters_table': 2, 'plot_glass_brain': 2}",22,0,False,True,True,True,mathias-sm,TwoBrainSystemsGeometricShapes,python,False
childmindresearch/flowdump,2024-01-17,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'all = [""GitPython"", ""black"", ""codecov"", ""coverage (<5)"", ""datalad"", ""dipy"", ""duecredit"", ""fuzzywuzzy"", ""ipython"", ""matplotlib"", ""nbsphinx"", ""nilearn"", ""nipy"", ""nitime"", ""paramiko"", ""psutil (>=5.0)"", ""pybids (>=0.7.0)"", ""pytest"", ""pytest-cov"", ""pytest-doctestplus"", ""pytest-env"", ""pytest-timeout"", ""sphinx"", ""sphinx (>=2.1.2)"", ""sphinx-argparse"", ""sphinxcontrib-apidoc"", ""xvfbwrapper""]\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,childmindresearch,flowdump,mixed,False
childmindresearch/yaspy,2025-04-02,"[{'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",0.0.0,{'plotting': 2},"{'plot_surf': 1, 'plotting': 1, '_cmap_d': 5}",1,1,True,True,True,True,childmindresearch,yaspy,mixed,False
childmindresearch/gen192,2024-07-18,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'all = [""GitPython"", ""black"", ""codecov"", ""coverage (<5)"", ""datalad"", ""dipy"", ""duecredit"", ""fuzzywuzzy"", ""ipython"", ""matplotlib"", ""nbsphinx"", ""nilearn"", ""nipy"", ""nitime"", ""paramiko"", ""psutil (>=5.0)"", ""pybids (>=0.7.0)"", ""pytest"", ""pytest-cov"", ""pytest-doctestplus"", ""pytest-env"", ""pytest-timeout"", ""sphinx"", ""sphinx (>=2.1.2)"", ""sphinx-argparse"", ""sphinxcontrib-apidoc"", ""xvfbwrapper""]\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,childmindresearch,gen192,mixed,False
childmindresearch/eeg_research,2025-01-31,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'full = [""antio (>=0.5.0)"", ""darkdetect"", ""defusedxml"", ""dipy"", ""edfio (>=0.2.1)"", ""eeglabio"", ""h5io (>=0.2.4)"", ""h5py"", ""imageio (>=2.6.1)"", ""imageio-ffmpeg (>=0.4.1)"", ""ipyevents"", ""ipympl"", ""ipython (!=8.7.0)"", ""ipywidgets"", ""joblib"", ""jupyter"", ""mffpy (>=0.5.7)"", ""mne-qt-browser"", ""neo"", ""nibabel"", ""nilearn"", ""numba"", ""openmeeg (>=2.5.5)"", ""pandas"", ""pillow"", ""pyarrow"", ""pybv"", ""pymatreader"", ""pyobjc-framework-cocoa (>=5.2.0)"", ""pyqt6 (!=6.6.0)"", ""pyqt6-qt6 (!=6.6.0,!=6.7.0)"", ""python-picard"", ""pyvista (>=0.32,!=0.35.2,!=0.38.0,!=0.38.1,!=0.38.2,!=0.38.3,!=0.38.4,!=0.38.5,!=0.38.6,!=0.42.0)"", ""pyvistaqt (>=0.4)"", ""qdarkstyle (!=3.2.2)"", ""qtpy"", ""scikit-learn"", ""sip"", ""snirf"", ""statsmodels"", ""threadpoolctl"", ""traitlets"", ""trame"", ""trame-vtk"", ""trame-vuetify"", ""vtk (>=9.2)"", ""xlrd""]\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,childmindresearch,eeg_research,mixed,False
childmindresearch/csm-offline-computation,2023-11-15,[],n/a,n/a,n/a,0,0,False,False,False,False,childmindresearch,csm-offline-computation,mixed,False
MaryamOstadsharif/RISE-iEEG,2025-03-12,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.4\n', 'extracted_version': '0.10.4'}]",0.10.4,"{'plotting': 2, 'datasets': 3}","{'view_markers': 1, 'plotting': 3, 'plot_markers': 1, 'fetch_atlas_surf_destrieux': 1, 'datasets': 3, 'fetch_surf_fsaverage': 1, 'view_surf': 1, 'fetch_atlas_harvard_oxford': 1}",2,1,True,True,True,True,MaryamOstadsharif,RISE-iEEG,mixed,False
imnotamember/EEG_Analysis,2019-08-22,"[{'file': 'environment.yml', 'version': '  - nilearn\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,imnotamember,EEG_Analysis,mixed,False
venkateshness/SDI_EEG,2024-07-22,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.2\n', 'extracted_version': '0.10.2'}]",0.10.2,"{'datasets': 11, 'surface': 5, 'image': 2, 'regions': 7, 'plotting': 6, '_utils': 1, 'maskers': 1}","{'fetch_icbm152_2009': 7, 'signals_to_img_labels': 9, 'resample_img': 1, 'image': 1, 'surf_plotting': 3, 'plotting': 7, 'vol_to_surf': 2, 'plot_surf_stat_map': 1, 'plot_surf_contours': 2, 'plot_glass_brain': 1, 'fetch_atlas_yeo_2011': 1, 'datasets': 1, 'NiftiMasker': 1, 'maskers': 1}",11,0,True,True,True,True,venkateshness,SDI_EEG,python,False
hiaoxui/dockers,2025-01-27,"[{'file': 'nvidia/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'amd_utils/requirements.txt', 'version': 'nilearn==0.11.1\n', 'extracted_version': '0.11.1'}]",0.11.1,n/a,n/a,0,0,True,False,False,True,hiaoxui,dockers,mixed,False
liuaohanjsj/Cross-DL,2024-03-26,"[{'file': 'requirements.txt', 'version': 'nilearn==0.6.2\n', 'extracted_version': '0.6.2'}]",0.6.2,"{'image': 5, 'nilearn_utils': 2}","{'new_img_like': 5, 'resample_to_img': 2, 'crop_img_to': 1, 'reorder_img': 1, 'check_niimg': 1, '_crop_img_to': 1}",5,0,True,True,True,True,liuaohanjsj,Cross-DL,python,False
Jimmy2027/Heart_Segmentation_Project,2019-05-31,[],n/a,"{'plotting': 2, 'image': 2, 'input_data': 2}","{'image': 8, 'shape': 2, 'plot_roi': 1, 'plotting': 2, 'show': 1}",2,0,False,True,True,True,Jimmy2027,Heart_Segmentation_Project,python,False
Action52/HumanDataProject,2024-03-07,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'full = [""PyQt6"", ""darkdetect"", ""dipy"", ""h5py"", ""imageio (>=2.6.1)"", ""imageio-ffmpeg (>=0.4.1)"", ""ipyevents"", ""ipympl"", ""ipywidgets"", ""joblib"", ""jupyter"", ""mffpy (>=0.5.7)"", ""mne-qt-browser"", ""mne[hdf5]"", ""nibabel"", ""nilearn"", ""numba"", ""numexpr"", ""openmeeg (>=2.5.5)"", ""pandas"", ""psutil"", ""pyobjc-framework-Cocoa (>=5.2.0)"", ""python-picard"", ""pyvista (>=0.32,!=0.35.2,!=0.38.0,!=0.38.1,!=0.38.2,!=0.38.3,!=0.38.4,!=0.38.5,!=0.38.6,!=0.42.0)"", ""pyvistaqt (>=0.4)"", ""qdarkstyle"", ""qtpy"", ""scikit-learn"", ""sip"", ""statsmodels"", ""threadpoolctl"", ""traitlets"", ""trame"", ""trame-vtk"", ""trame-vuetify"", ""vtk"", ""xlrd""]\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,Action52,HumanDataProject,mixed,False
amssljc/FSDiffNet,2024-06-04,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.3\n', 'extracted_version': '0.10.3'}, {'file': 'setup.py', 'version': ""        'nilearn',\n"", 'extracted_version': '0.0.0'}]",several_versions_detected,"{'datasets': 1, 'plotting': 1, 'maskers': 1}","{'fetch_atlas_msdl': 1, 'datasets': 1, 'NiftiMapsMasker': 1, 'plot_connectome': 3, 'plotting': 6, 'plot_markers': 2, 'view_connectome': 1}",0,1,True,True,True,True,amssljc,FSDiffNet,notebook,False
brunodireito/MVPA-speech_project,2024-06-12,[],n/a,"{'plotting': 37, 'datasets': 41, 'image': 58, 'glm': 27, 'decoding': 12, 'input_data': 9, 'connectome': 2, 'masking': 1, 'surface': 1}","{'load_img': 31, 'image': 49, 'make_first_level_design_matrix': 13, 'FirstLevelModel': 23, 'plot_design_matrix': 16, 'mean_img': 38, 'nilearn': 12, 'Decoder': 19, 'MNI152_FILE_PATH': 8, 'datasets': 23, 'plot_img': 44, 'plotting': 109, 'smooth_img': 1, 'fetch_haxby': 1, 'plot_anat': 1, 'view_img': 12, 'plot_roi': 12, 'plot_stat_map': 14, 'show': 12, 'fetch_icbm152_brain_gm_mask': 8, 'index_img': 20, 'fetch_atlas_harvard_oxford': 9, 'find_parcellation_cut_coords': 2, 'NiftiLabelsMasker': 2, 'ConnectivityMeasure': 2, 'plot_matrix': 4, 'plot_connectome': 4, 'plot_glass_brain': 2, 'compute_epi_mask': 1, 'masking': 1, 'clean_img': 1, 'vol_to_surf': 1, 'surface': 1, 'run_glm': 1, 'compute_contrast': 1, 'plot_surf_stat_map': 2, 'concat_imgs': 4, 'NiftiMasker': 6, 'math_img': 7, 'get_data_dirs': 1, 'fetch_neurovault_motor_task': 1, 'fetch_atlas_smith_2009': 1, 'iter_img': 2, 'load_mni152_brain_mask': 1}",3,17,False,True,True,True,brunodireito,MVPA-speech_project,mixed,False
intermountainneuroimaging/afni-curator,2023-08-21,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'all = [""codecov"", ""ipython"", ""matplotlib"", ""nbsphinx"", ""dipy"", ""pytest-cov"", ""sphinx-argparse"", ""paramiko"", ""duecredit"", ""coverage (<5)"", ""sphinx (>=2.1.2)"", ""xvfbwrapper"", ""fuzzywuzzy"", ""nitime"", ""pytest"", ""pytest-doctestplus"", ""black"", ""pytest-env"", ""datalad"", ""pytest-timeout"", ""gitpython"", ""psutil (>=5.0)"", ""nipy"", ""sphinx"", ""sphinxcontrib-apidoc"", ""nilearn"", ""pybids (>=0.7.0)""]\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,intermountainneuroimaging,afni-curator,mixed,False
intermountainneuroimaging/afni-proc,2025-01-22,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'all = [""GitPython"", ""black"", ""codecov"", ""coverage (<5)"", ""datalad"", ""dipy"", ""duecredit"", ""fuzzywuzzy"", ""ipython"", ""matplotlib"", ""nbsphinx"", ""nilearn"", ""nipy"", ""nitime"", ""paramiko"", ""psutil (>=5.0)"", ""pybids (>=0.7.0)"", ""pytest"", ""pytest-cov"", ""pytest-doctestplus"", ""pytest-env"", ""pytest-timeout"", ""sphinx"", ""sphinx (>=2.1.2)"", ""sphinx-argparse"", ""sphinxcontrib-apidoc"", ""xvfbwrapper""]\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,intermountainneuroimaging,afni-proc,mixed,False
intermountainneuroimaging/bids-feat,2024-11-13,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'all = [""GitPython"", ""black"", ""codecov"", ""coverage (<5)"", ""datalad"", ""dipy"", ""duecredit"", ""fuzzywuzzy"", ""ipython"", ""matplotlib"", ""nbsphinx"", ""nilearn"", ""nipy"", ""nitime"", ""paramiko"", ""psutil (>=5.0)"", ""pybids (>=0.7.0)"", ""pytest"", ""pytest-cov"", ""pytest-doctestplus"", ""pytest-env"", ""pytest-timeout"", ""sphinx"", ""sphinx (>=2.1.2)"", ""sphinx-argparse"", ""sphinxcontrib-apidoc"", ""xvfbwrapper""]\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,intermountainneuroimaging,bids-feat,mixed,False
intermountainneuroimaging/bids-hcp,2023-07-20,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': None, 'extracted_version': None}]",n/a,n/a,n/a,0,0,False,False,False,False,intermountainneuroimaging,bids-hcp,mixed,False
intermountainneuroimaging/custom_pre_curate,2024-11-20,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'all = [""coverage (<5)"", ""nbsphinx"", ""paramiko"", ""pytest-cov"", ""psutil (>=5.0)"", ""nipy"", ""sphinxcontrib-apidoc"", ""matplotlib"", ""xvfbwrapper"", ""black"", ""nilearn"", ""nitime"", ""duecredit"", ""codecov"", ""dipy"", ""sphinx (>=2.1.2)"", ""pybids (>=0.7.0)"", ""datalad"", ""ipython"", ""sphinx-argparse"", ""pytest"", ""pytest-timeout"", ""pytest-env""]\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,intermountainneuroimaging,custom_pre_curate,mixed,False
kgr20/eeg-to-fmri,2024-12-28,[],n/a,"{'plotting': 8, 'image': 17, 'masking': 11, 'signal': 1, '_utils': 5, 'input_data': 6, 'decomposition': 5}","{'index_img': 6, 'image': 41, 'view_img': 2, 'plotting': 4, 'compute_epi_mask': 4, 'apply_mask': 5, 'load_img': 21, 'resample_img': 5, 'concat_imgs': 2, 'NiftiMasker': 6, 'compute_multi_epi_mask': 2, 'new_img_like': 6, 'mean_img': 1, 'smooth_img': 4, 'threshold_img': 1, 'unmask': 1, 'check_niimg_3d': 6, '_utils': 9, 'as_ndarray': 3, '_apply_mask_fmri': 3, 'CanICA': 3, 'plot_roi': 1, 'show': 1, 'plot_stat_map': 1}",3,7,False,True,True,True,kgr20,eeg-to-fmri,mixed,True
nimh-sfim/manifold_learning_fmri,2025-02-11,"[{'file': 'envs/environment.yml', 'version': '  - nilearn=0.9.1=pyhd8ed1ab_0\n', 'extracted_version': '0.9.1'}]",0.9.1,{'connectome': 2},n/a,1,1,True,True,False,True,nimh-sfim,manifold_learning_fmri,mixed,False
binfnstats/CDR-Classification,2020-09-14,"[{'file': 'requirements.txt', 'version': 'yes | pip install nibabel tensorflow-addons nilearn pyyaml h5py\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,binfnstats,CDR-Classification,mixed,False
zaidzada/fconv,2024-11-15,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.1\n', 'extracted_version': '0.10.1'}]",0.10.1,"{'signal': 3, 'glm': 4}","{'clean': 4, 'signal': 4, 'glover_hrf': 8}",2,3,True,True,True,True,zaidzada,fconv,mixed,False
angelayuan/deep-learning-projects,2018-07-15,"[{'file': 'autism classification/requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'autism classification/environment.yml', 'version': '  - nilearn\n', 'extracted_version': '0.0.0'}]",0.0.0,"{'image': 1, '_utils': 1, 'input_data': 1, 'datasets': 1, 'connectome': 5}","{'check_niimg': 1, 'NiftiLabelsMasker': 2, 'index_img': 1, 'image': 1, 'NiftiMapsMasker': 1, 'NiftiSpheresMasker': 1, 'fetch_atlas_basc_multiscale_2015': 4, 'fetch_atlas_msdl': 1, 'fetch_atlas_harvard_oxford': 1, 'fetch_atlas_craddock_2012': 1, 'fetch_coords_power_2011': 1, 'ConnectivityMeasure': 5}",3,1,True,True,True,True,angelayuan,deep-learning-projects,mixed,False
PL97/DeepSMOTE,2023-11-26,"[{'file': 'environment.yml', 'version': '    - nilearn==0.8.0\n', 'extracted_version': '0.8.0'}]",0.8.0,n/a,n/a,0,0,True,False,False,True,PL97,DeepSMOTE,mixed,False
Blockchain4openscience/jro,2019-06-19,"[{'file': 'music-genre-classification/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'atlasreader-git/requirements.txt', 'version': 'nilearn==0.5.0a\n', 'extracted_version': '0.5'}, {'file': 'CEGO-master/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'atlasreader-git/setup.py', 'version': None, 'extracted_version': None}, {'file': 'CEGO-master/setup.py', 'version': None, 'extracted_version': None}, {'file': 'CEGO-master/environment.yml', 'version': None, 'extracted_version': None}]",0.5,"{'image': 2, 'plotting': 1, 'regions': 1, '_utils': 1, 'datasets': 2}","{'check_niimg': 7, 'iter_img': 2, 'image': 11, 'index_img': 2, 'new_img_like': 3, 'threshold_img': 1, 'connected_regions': 1, 'concat_imgs': 1, 'math_img': 2, 'cm': 1, 'plotting': 3, 'plot_glass_brain': 1, 'plot_stat_map': 1, 'crop_img': 1, 'fetch_neurovault_motor_task': 2}",4,0,True,True,True,True,Blockchain4openscience,jro,python,False
metascience-uol/GCN-pipelines,2024-12-13,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}]",n/a,{'signal': 17},"{'clean': 17, 'signal': 17}",17,0,False,True,True,True,metascience-uol,GCN-pipelines,python,False
reghbali/fugw-simulator,2024-08-13,"[{'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",0.0.0,"{'datasets': 1, 'surface': 2, 'plotting': 1}","{'fetch_surf_fsaverage': 1, 'datasets': 1, 'load_surf_mesh': 3, 'surface': 3, 'plot_surf_stat_map': 1, 'plotting': 1}",2,0,True,True,True,True,reghbali,fugw-simulator,python,True
reghbali/pySPFM,2025-03-17,"[{'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",0.0.0,"{'image': 1, 'maskers': 2, 'glm': 1, 'masking': 1}","{'NiftiLabelsMasker': 1, 'NiftiMasker': 2, 'new_img_like': 1, 'spm_hrf': 1, 'glover_hrf': 1, 'unmask': 2, 'apply_mask': 1}",4,0,True,True,True,True,reghbali,pySPFM,python,True
reghbali/pyalfe,2025-01-14,"[{'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",0.0.0,"{'image': 1, 'masking': 1, 'regions': 1}",n/a,1,0,True,True,False,True,reghbali,pyalfe,python,False
reghbali/biomarkers,2023-06-20,"[{'file': 'docs/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",0.0.0,"{'maskers': 3, 'datasets': 2, 'masking': 4, 'connectome': 1, 'signal': 1, 'image': 1}","{'NiftiLabelsMasker': 2, 'maskers': 4, 'fetch_atlas_aal': 1, 'datasets': 2, 'apply_mask': 8, 'masking': 8, 'NiftiSpheresMasker': 2, 'unmask': 1, 'fetch_coords_power_2011': 1, 'ConnectivityMeasure': 2, 'clean': 1, 'signal': 1, 'image': 9, 'get_fdata': 2, 'affine': 2, 'header': 2, 'clean_img': 1, 'smooth_img': 1}",8,0,True,True,True,True,reghbali,biomarkers,python,False
reghbali/eeg-to-fmri,2024-04-23,"[{'file': 'pyproject.toml', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",0.0.0,"{'masking': 2, 'signal': 1, 'image': 4, 'plotting': 2, '_utils': 1, 'input_data': 1, 'decomposition': 1}","{'compute_epi_mask': 2, 'apply_mask': 3, 'load_img': 12, 'image': 25, 'resample_img': 3, 'concat_imgs': 1, 'NiftiMasker': 3, 'compute_multi_epi_mask': 1, 'new_img_like': 4, 'mean_img': 1, 'smooth_img': 2, 'threshold_img': 1, 'unmask': 1, 'check_niimg_3d': 2, '_utils': 3, 'as_ndarray': 1, '_apply_mask_fmri': 1, 'CanICA': 1, 'index_img': 2, 'view_img': 1, 'plotting': 1}",3,0,True,True,True,True,reghbali,eeg-to-fmri,python,True
britta-wstnr/python_code_base,2021-02-25,[],n/a,"{'plotting': 1, 'image': 1}","{'plot_stat_map': 1, 'index_img': 1}",1,0,False,True,True,True,britta-wstnr,python_code_base,python,False
sujeet1024/3D_MRI_,2024-12-20,"[{'file': 'BYOL/environment.yml', 'version': None, 'extracted_version': None}]",n/a,{'plotting': 2},n/a,2,0,False,True,False,True,sujeet1024,3D_MRI_,python,False
iricchi/SC-Preprocessing,2025-03-20,[],n/a,"{'image': 3, 'signal': 2}","{'clean_img': 2, 'image': 2, 'nilearn': 2}",3,0,False,True,True,True,iricchi,SC-Preprocessing,python,False
